,equity
2019-12-23,137321.21349003093
2019-12-24,137579.81262829082
2019-12-26,138077.3710999705
2019-12-27,138028.3855328776
2019-12-30,137272.38412525432
2019-12-31,137522.45891144054
2020-01-02,139489.39843367535
2020-01-03,138837.63120078045
2020-01-06,138705.58736227948
2020-01-07,139082.39793585736
2020-01-08,139814.47246550518
2020-01-09,140957.96667098004
2020-01-10,140575.21453665692
2020-01-13,142287.62517928082
2020-01-14,141716.64924239117
2020-01-15,142047.3628559013
2020-01-16,143835.61139868695
2020-01-17,143885.41474150616
2020-01-21,144149.7613563438
2020-01-22,145017.18150710064
2020-01-23,145606.66462706524
2020-01-24,144092.54444312054
2020-01-27,141946.09228705365
2020-01-28,144273.07390974957
2020-01-29,143677.5453948875
2020-01-30,143896.10488318402
2020-01-31,140572.22668456036
2020-02-03,142438.80570840288
2020-02-04,145751.7512650435
2020-02-05,145355.91663789202
2020-02-06,145477.2699093764
2020-02-07,144467.4478955214
2020-02-10,146473.66451692034
2020-02-11,147249.83902406145
2020-02-12,148621.3779625838
2020-02-13,149314.07434510638
2020-02-14,150050.12902306963
2020-02-18,149632.08390283037
2020-02-19,152552.5408368056
2020-02-20,151706.44131707598
2020-02-21,148657.3127484267
2020-02-24,144127.82882165362
2020-02-25,139245.45540284563
2020-02-26,138785.6308884566
2020-02-27,133573.33320664812
2020-02-28,133485.4993081038
2020-03-02,139058.85804944008
2020-03-03,136353.94732813805
2020-03-04,141897.5599928376
2020-03-05,137967.74822716683
2020-03-06,134282.8472819802
2020-03-09,123694.80245451897
2020-03-10,129361.40016417473
2020-03-11,122773.78871207207
2020-03-12,110958.56251864403
2020-03-13,118560.21058945626
2020-03-16,103698.2338953492
2020-03-17,108982.40079884499
2020-03-18,100689.28430466622
2020-03-19,102805.98750119179
2020-03-20,98724.71552758187
2020-03-23,97680.74468045204
2020-03-24,109018.39390997856
2020-03-25,111777.5716448304
2020-03-26,118518.69330363243
2020-03-27,114216.89108328789
2020-03-30,117121.22309308022
2020-03-31,114559.20617871254
2020-04-01,109695.51699492935
2020-04-02,110393.77729985717
2020-04-03,109576.04022166732
2020-04-06,113565.70711228851
2020-04-07,113247.89674518112
2020-04-08,115490.43808934692
2020-04-09,116611.23950192932
2020-04-13,115675.66191003326
2020-04-14,117765.4816326857
2020-04-15,116729.0755610228
2020-04-16,117403.97736737732
2020-04-17,119377.10710856918
2020-04-20,118485.5281805754
2020-04-21,115972.42400596145
2020-04-22,117668.69861123565
2020-04-23,117551.69450614456
2020-04-24,118504.21451613907
2020-04-27,119852.92556712631
2020-04-28,119966.75640246872
2020-04-29,122331.72682807449
2020-04-30,120862.5697030783
2020-05-01,119442.49676994566
2020-05-04,120065.9794245172
2020-05-05,121135.73828224425
2020-05-06,121186.66359905485
2020-05-07,121596.57299045805
2020-05-08,122433.48716930632
2020-05-11,123452.29036049132
2020-05-12,122490.00483040098
2020-05-13,121816.01810554747
2020-05-14,122257.24109558348
2020-05-15,122652.2702322412
2020-05-18,123289.2013674188
2020-05-19,122983.94720367674
2020-05-20,123273.01091675047
2020-05-21,122479.53759674315
2020-05-22,122746.07424072508
2020-05-26,122209.83717827086
2020-05-27,122743.86613373045
2020-05-28,123152.2223730493
2020-05-29,124294.31945328001
2020-06-01,124366.9101948149
2020-06-02,124325.2577099211
2020-06-03,124472.17510837386
2020-06-04,124131.39227336715
2020-06-05,125043.50124305557
2020-06-08,125094.83008426498
2020-06-09,124967.76464122604
2020-06-10,125429.33274406265
2020-06-11,122540.36998981307
2020-06-12,122769.42576164077
2020-06-15,123785.47635787795
2020-06-16,124679.68614333938
2020-06-17,124556.71548885177
2020-06-18,124575.31917709182
2020-06-19,125221.97995704482
2020-06-22,125371.21207088302
2020-06-23,125229.06922668288
2020-06-24,124160.00107616256
2020-06-25,124779.25785297225
2020-06-26,123723.14695781539
2020-06-29,124381.76805251907
2020-06-30,125783.41485732864
2020-07-01,126008.62513476508
2020-07-02,126320.24726992744
2020-07-06,127355.58704882758
2020-07-07,127253.51366168159
2020-07-08,128024.47395831245
2020-07-09,128467.3086979975
2020-07-10,128343.93717509406
2020-07-13,126919.75784426826
2020-07-14,128007.66158801215
2020-07-15,128496.67934542792
2020-07-16,128103.93038684028
2020-07-17,128969.7233327021
2020-07-20,129987.34718829292
2020-07-21,129483.74488574165
2020-07-22,129937.14731341499
2020-07-23,128939.18811732429
2020-07-24,128473.07214289802
2020-07-27,129646.76862841743
2020-07-28,128980.87289363044
2020-07-29,130194.94653636115
2020-07-30,130040.78696948188
2020-07-31,130309.08778506416
2020-08-03,131692.7115753508
2020-08-04,132677.2180927611
2020-08-05,133651.86199458604
2020-08-06,133192.0899589873
2020-08-07,132189.6199720717
2020-08-10,130331.67509253984
2020-08-11,127611.50045188432
2020-08-12,130820.3699644423
2020-08-13,131694.1128948546
2020-08-14,131408.5307148314
2020-08-17,133725.8438013411
2020-08-18,133772.31189998155
2020-08-19,133762.90644343858
2020-08-20,134461.7806700087
2020-08-21,134522.13287623887
2020-08-24,134471.42212852006
2020-08-25,135545.43784221177
